"id","Name","City","Country","IATA","Latitude","Longitude"
"10105","Uribe Airport","","","URI","3.216667","-74.4"
"8826","La Grande-3 Airport","","","YAR","53.57170105","-76.1964035"
"9899","Benton Field","Redding","United States","BZF","40.57490158","-122.4079971"
"6903","Canarana Airport","Canarana","Brazil","CQA","-13.57444382","-52.2705574"
"2886","Gaya Airport","Gaya","India","GAY","24.74430084","84.95120239"
"6494","Floyd Bennett Memorial Airport","Queensbury","United States","GFL","43.34120178","-73.61029816"
"4607","Dalbandin Airport","Dalbandin","Pakistan","DBA","28.87829971","64.39980316"
"8976","Mbala Airport","Mbala","Zambia","MMQ","-8.85916996","31.33639908"
"8016","XXX","","","LML","8.9167","166.25"
"5134","Parsabade Moghan Airport","Parsabad","Iran","PFQ","39.60359955","47.88150024"
"4449","Southwest Oregon Regional Airport","North Bend","United States","OTH","43.417099","-124.2460022"
"3666","Langley Air Force Base","Hampton","United States","LFI","37.082901","-76.36049652"
"3567","Mc Connell Air Force Base","Wichita","United States","IAB","37.62189865","-97.26820374"
"2330","El Plumerillo Airport","Mendoza","Argentina","MDZ","-32.83169937","-68.79290009"
"9701","Dodge County Airport","Juneau","United States","UNU","43.42660141","-88.70320129"
"879","Foumban Nkounja Airport","Foumban","Cameroon","FOM","5.636919975","10.75080013"
"9399","Sedalia Memorial Airport","Sedalia","United States","DMO","38.70740128","-93.17590332"
"3309","Jack Northrop Field Hawthorne Municipal Airport","Hawthorne","United States","HHR","33.922798","-118.334999"
"8123","  Pailin","Krong Pailin","Cambodia","PAI","12.85","102.583"
"2127","Peshawar International Airport","Peshawar","Pakistan","PEW","33.9939003","71.51460266"
"6524","Niagara District Airport","Saint Catherines","Canada","YCM","43.19169998","-79.17169952"
"8205","ESFAHAN/BADR AFB","Esfahan","Iran","QQC","32.62","51.6903"
"4861","Pendopo Airport","Talang Gudang-Sumatra Island","Indonesia","PDO","-3.286070108","103.8799973"
"10327","Darchula Airport","Gokuleshwor","Nepal","DAP","29.6692009","80.54840088"
"2893","Silchar Airport","Silchar","India","IXS","24.91290092","92.97869873"
"1674","Trabzon International Airport","Trabzon","Turkey","TZX","40.99509811","39.78969955"
"6899","Inácio Luís do Nascimento Airport","Juara","Brazil","JUA","-11.2966","-57.5495"
"2778","Sokol Airport","Magadan","Russia","GDX","59.9109993","150.7200012"
"4957","St George Airport","St George","Australia","SGO","-28.04969978","148.5950012"
"5018","Quanzhou Jinjiang International Airport","Quanzhou","China","JJN","24.7964","118.589996"
"7813","BOSCOMBE DOWN","","United Kingdom","EGD","51.1583","-1.74"
"2363","El Bolson Airport","El Bolson","Argentina","EHL","-41.94319916","-71.53230286"
"10652","Useless Loop Airport","Useless Loop","Australia","USL","-26.16670036","113.4000015"
"7881","BAY ST LOUIS / STENNIS","Kiln","United States","HSA","30.3678","-89.4547"
"9706","Culberson County Airport","Van Horn","United States","VHN","31.05780029","-104.7839966"
"1902","Pago Pago International Airport","Pago Pago","American Samoa","PPG","-14.33100033","-170.7100067"
"2142","Damascus International Airport","Damascus","Syria","DAM","33.41149902","36.5155983"
"10335","Tikapur Airport","Tikapur","Nepal","TPU","28.5219","81.123"
"10072","Sissano Airport","Sissano","Papua New Guinea","SIZ","-2.999444444","142.0445"
"601","Copenhagen Kastrup Airport","Copenhagen","Denmark","CPH","55.61790085","12.65600014"
"23","St. Anthony Airport","St. Anthony","Canada","YAY","51.39189911","-56.08309937"
"9159","Haibei Qilian Airport","Haibei Zangzuzizhizhou","China","HBQ","38.012","100.644"
"7904","OWERRI","Lagwa","Nigeria","IMO","5.4247","7.2094"
"9571","Marion Municipal Airport","Marion","United States","MZZ","40.48989868","-85.67970276"
"10136","Gonzalo Mejía Airport","","Colombia","TRB","8.07453","-76.7415"
"816","Overberg Airport","Overberg","South Africa","OVG","-34.55490112","20.2507"
"3839","Venango Regional Airport","Franklin","United States","FKL","41.37789917","-79.86039734"
"8009","XXX","","","LIK","9.8167","169.3167"
"2423","Presidente Prudente Airport","President Prudente","Brazil","PPB","-22.17510033","-51.42459869"
"9798","Sulaco Airport","Sulaco","Honduras","SCD","14.90719986","-87.26339722"
"200","Sept-Îles Airport","Sept-iles","Canada","YZV","50.22330093","-66.26560211"
"2283","Kitadaito Airport","Kitadaito","Japan","KTD","25.94470024","131.3269959"
"4583","Dillon's Bay Airport","Dillon's Bay","Vanuatu","DLY","-18.76939964","169.0010071"
"6933","Sawan Airport","Sindh","Pakistan","RZS","26.9662","68.878098"
"10372","Wahai,Seram Island","","Indonesia","WBA","-2.8114","129.484"
"5821","Southern Wisconsin Regional Airport","Janesville","United States","JVL","42.62030029","-89.04160309"
"9511","Skylark Field","Killeen","United States","ILE","31.08580017","-97.68650055"
"9847","Mostyn Airport","Kunak","Malaysia","MZS","4.616666794","118.1500015"
"9563","Coles County Memorial Airport","Charleston","United States","MTO","39.477901","-88.279198"
"4678","Orlando Bezerra de Menezes Airport","Juazeiro Do Norte","Brazil","JDO","-7.218959808","-39.27009964"
"4194","Nain Airport","Nain","Canada","YDP","56.54919815","-61.68030167"
"9642","Merrill Municipal Airport","Merrill","United States","RRL","45.19889832","-89.71289825"
"3253","Mobile Downtown Airport","Mobile","United States","BFM","30.62680054","-88.06809998"
"9247","Quartz Creek Airport","Cooper Landing","United States","JLA","60.48270035","-149.7189941"
"3326","Tinker Air Force Base","Oklahoma City","United States","TIK","35.41469955","-97.38659668"
"1166","Larnaca International Airport","Larnaca","Cyprus","LCA","34.87509918","33.62490082"
"10287","Amgu Airport","Amgu","Russia","AEM","45.84126","137.673568"
"6567","Newton City-County Airport","Newton","United States","EWK","38.05820084","-97.27449799"
"10034","Salamo Airport","Salamo","Papua New Guinea","SAM","-9.6701","150.7903"
"10118","Cimitarra Airport","","Colombia","CIM","6.367","-73.967"
"7993","Kuummiut                                ","Kuummiit","Greenland","KUZ","65.85","-37.07"
"8097","  Obo","Kaviananga","Papua New Guinea","OBX","-7.583","141.317"
"3898","Page Municipal Airport","Page","United States","PGA","36.92610168","-111.447998"
"3483","Castle Airport","Merced","United States","MER","37.38050079","-120.5680008"
"9523","Laguna Army Airfield","Laguna","United States","LGF","32.86000061","-114.3970032"
"6512","Andrau Airpark","Houston","United States","AAP","29.72249985","-95.58830261"
"6312","Clarksville–Montgomery County Regional Airport","Clarksville","United States","CKV","36.62189865","-87.41500092"
"1096","Berbera Airport","Berbera","Somalia","BBO","10.38920021","44.94110107"
"4738","Okhotsk Airport","Okhotsk","Russia","OHO","59.4100647","143.0565033"
"579","Eindhoven Airport","Eindhoven","Netherlands","EIN","51.45009995","5.374529839"
"4928","Maningrida Airport","Maningrida","Australia","MNG","-12.05609989","134.2339935"
"3508","San Angelo Regional Mathis Field","San Angelo","United States","SJT","31.35770035","-100.4960022"
"2459","Mário Ribeiro Airport","Montes Claros","Brazil","MOC","-16.70689964","-43.81890106"
"9158","Kirundo Airport","Runyonza","Burundi","KRE","-2.544772","30.094575"
"3271","Cut Bank International Airport","Cutbank","United States","CTB","48.60839844","-112.3759995"
"333","Berlin-Schönefeld Airport","Berlin","Germany","SXF","52.380001","13.5225"
"7702","  Wanigela","Sarad Mission","Papua New Guinea","AGL","-9.333","149.15"
"9253","Elizabeth Field","Fishers Island","United States","FID","41.25130081","-72.03160095"
"899","Miandrivazo Airport","Miandrivazo","Madagascar","ZVA","-19.56279945","45.45080185"
"1987","Bahrain International Airport","Bahrain","Bahrain","BAH","26.27079964","50.63359833"
"4025","Morgantown Municipal Walter L. Bill Hart Field","Morgantown","United States","MGW","39.64289856","-79.91629791"
"3201","Kashgar Airport","Kashi","China","KHG","39.54290009","76.01999664"
"6109","Leigh Creek Airport","Leigh Creek","Australia","LGH","-30.59830093","138.4259949"
"9971","Pebane Airport","Pebane","Mozambique","PEB","-17.27276","38.18073"
"3936","Orlando Sanford International Airport","Sanford","United States","SFB","28.77759933","-81.23750305"
"8336","Twin Hills","Twin Hills","United States","TWA","59.0756","-160.273"
"9328","Virginia Tech Montgomery Executive Airport","Blacksburg","United States","BCB","37.20759964","-80.40779877"
"5695","Kuria Airport","Kuria","Kiribati","KUC","0.218611002","173.4420013"
"4510","Enrique Adolfo Jimenez Airport","Colón","Panama","ONX","9.356639862","-79.86740112"
"7288","Baruun Urt Airport","","Mongolia","UUN","46.66030121","113.2850037"
"1953","New Plymouth Airport","New Plymouth","New Zealand","NPL","-39.00859833","174.1790009"
"6100","Yengema Airport","Yengema","Sierra Leone","WYE","8.610469818","-11.04539967"
"4993","Yichang Sanxia Airport","Yichang","China","YIH","30.55655","111.479988"
"1929","Koumac Airport","Koumac","New Caledonia","KOC","-20.54630089","164.2559967"
"3281","Redstone Army Air Field","Redstone","United States","HUA","34.67869949","-86.68479919"
"8152","PASSOS","","Brazil","PSW","-20.7328","-46.6592"
"6671","Anshun Huangguoshu Airport","Anshun","China","AVA","26.26055556","105.8733333"
"6937","Kaintiba Airport","Kieta","Papua New Guinea","KZF","-7.50025","146.0338333"
"1917","Mataiva Airport","Mataiva","French Polynesia","MVT","-14.86810017","-148.7169952"
"2526","Vallenar Airport","Vallenar","Chile","VLR","-28.59639931","-70.7559967"
"9842","Monticello Airport","Monticello","United States","MXC","37.93243","-109.341225"
"293","Tozeur Nefta International Airport","Tozeur","Tunisia","TOE","33.93970108","8.110560417"
"7330","Marion County Brown Field","Jasper","United States","APT","35.060699","-85.585297"
"1834","Cap Haitien International Airport","Cap Haitien","Haiti","CAP","19.733","-72.194702"
"4096","Ukhta Airport","Ukhta","Russia","UCT","63.56689835","53.80469894"
"892","Prince Said Ibrahim International Airport","Moroni","Comoros","HAH","-11.5337","43.2719"
"10418","Urad Middle Banner","","","WZQ","41.45958","108.53454"
"3825","Decatur Airport","Decatur","United States","DEC","39.83459854","-88.86569977"
"1140","Kassala Airport","Kassala","Sudan","KSL","15.38749981","36.3288002"
"7905","Independence","Logans Bank","Belize","INB","16.517","-88.433"
"9474","Greenville Airport","Greenville","United States","GRE","38.83620071","-89.37840271"
"1822","Los Chiles Airport","Los Chiles","Costa Rica","LSL","11.03530025","-84.70610046"
"2609","Jose Maria Córdova International Airport","Rio Negro","Colombia","MDE","6.16454","-75.4231"
"9785","Tinak Airport","","","TIC","7.133329868","171.9170074"
"1487","Villanova D'Albenga International Airport","Albenga","Italy","ALL","44.050598","8.12743"
"6551","Ust-Maya Airport","Ust-Maya","Russia","UMS","60.35699844","134.4349976"
"4410","Waterloo Regional Airport","Waterloo","United States","ALO","42.55709839","-92.40029907"
"3986","Fort Stockton Pecos County Airport","Fort Stockton","United States","FST","30.91570091","-102.9160004"
"2859","Pune Airport","Pune","India","PNQ","18.58209991","73.91970062"
"10156","Stockholm Airport","Kupindal","Papua New Guinea","SMP","-4.358","151.533"
"9223","Lunyuk Airport","","Indonesia","LYK","-8.9889","117.2158"
"6469","Yichun Mingyueshan Airport","Yichun","China","YIC","27.8025","114.3062"
"10027","Roper Valley Airport","","","RPV","-14.9215","134.05"
"3177","Nanning Wuxu Airport","Nanning","China","NNG","22.60829926","108.1719971"
"1781","General Lucio Blanco International Airport","Reynosa","Mexico","REX","26.0089","-98.2285"
"4674","Lago Argentino Airport","El Calafate","Argentina","ING","-50.336102","-72.248596"
"1053","Cherif Al Idrissi Airport","Al Hociema","Morocco","AHU","35.17710114","-3.839519978"
"2811","Astrakhan Airport","Astrakhan","Russia","ASF","46.28329849","48.00630188"
"5430","Tin City Long Range Radar Station Airport","Tin City","United States","TNC","65.56310272","-167.9219971"
"4057","Newcastle Airport","Newcastle","Australia","NTL","-32.79499817","151.8339996"
"6735","San Cristobal de las Casas Airport","San Cristobal de las Casas","Mexico","SZT","16.69029999","-92.53009796"
"7140","Jam Airport","Kangan","Iran","KNR","27.82049942","52.35219955"
"8268","  Suki","Suki","Papua New Guinea","SKC","-8.033","141.717"
"2090","Beirut Rafic Hariri International Airport","Beirut","Lebanon","BEY","33.82089996","35.48839951"
"7105","Zanesville Municipal Airport","Zanesville","United States","ZZV","39.94440079","-81.89209747"
"7840","Grand Canyon West","Grand Canyon West","United States","GCW","35.9903","-113.8164"
"2581","La Florida Airport","Tumaco","Colombia","TCO","1.81442","-78.7492"
"2834","Ufa International Airport","Ufa","Russia","UFA","54.55749893","55.87440109"
"9664","Sumter Airport","Sumter","United States","SUM","33.99499893","-80.36129761"
"4976","Datong Airport","Datong","China","DAT","40.060299","113.482002"
"2241","Yamagata Airport","Yamagata","Japan","GAJ","38.41189957","140.3710022"
"8056","Maleo Airport","","Indonesia","MOH","-2.2112","121.3937"
"6912","Montauk Airport","Montauk","United States","MTP","41.0765","-71.920797"
"1730","Bahías de Huatulco International Airport","Huatulco","Mexico","HUX","15.7753","-96.262604"
"9868","Vatulele Airport","Ekubo","Fiji","VTF","-18.51250076","177.6390076"
"572","RAF Marham","Marham","United Kingdom","KNF","52.648395","0.550692"
"8147","Port Protection","Point Baker","United States","PPV","56.3288","-133.6101"
"8572","Asapa Airport","Putemo","Papua New Guinea","APP","-8.979166667","148.1036111"
"5886","Marana Regional Airport","Tucson","United States","AVW","32.4095993","-111.2180023"
"10208","São Lourenço do Sul Airport","","Brazil","SQY","-31.38330078","-52.03279877"
"1387","EuroAirport Basel-Mulhouse-Freiburg Airport","Mulhouse","France","BSL","47.59","7.5291667"
"5666","Ulaangom Airport","Ulaangom","Mongolia","ULO","50.066588","91.938273"
"4166","Anahim Lake Airport","Anahim Lake","Canada","YAA","52.45249939","-125.3030014"
"8636","Honinabi Airport","","","HNN","-16.2457","142.1771"
"3054","Yangon International Airport","Yangon","Burma","RGN","16.90730095","96.1332016"
"7963","  Kenmore","Kenmore","United States","KEH","47.7548","-122.2593"
"1848","José Martí International Airport","Havana","Cuba","HAV","22.98920059","-82.40910339"
"9544","Mackinac Island Airport","Mackinac Island","United States","MCD","45.86489868","-84.63729858"
"8392","Newtok                                  ","Newtok","United States","WWT","60.9391","-164.6413"
"4891","Coonamble Airport","Coonamble","Australia","CNB","-30.98329926","148.3760071"
"8815","Cape Orford Airport","Ralman","Papua New Guinea","CPI","-5.448333333","152.0819444"
"6244","Capital City Airport","Frankfort","United States","FFT","38.18249893","-84.90470123"
"2158","Chuuk International Airport","Chuuk","Micronesia","TKK","7.461870193","151.8430023"
"10276","Tyonek Airport","Tyonek","United States","TYE","61.076556","-151.131363"
"920","Manakara Airport","Manakara","Madagascar","WVK","-22.11969948","48.02170181"
"3901","MBS International Airport","Saginaw","United States","MBS","43.53290176","-84.07959747"
"2583","Yariguíes Airport","Barrancabermeja","Colombia","EJA","7.02433","-73.8068"
"1567","Graz Airport","Graz","Austria","GRZ","46.99110031","15.43959999"
"596","Shannon Airport","Shannon","Ireland","SNN","52.702","-8.92482"
"4180","Poplar Hill Airport","Poplar Hill","Canada","YHP","52.1133","-94.2556"
"1099","Abu Simbel Airport","Abu Simbel","Egypt","ABS","22.37599945","31.61170006"
"9952","Yaviza Airport","Yaviza","Panama","PYV","8.1528","-77.687"
"9857","Manatee Airport","Spanish Lookout","Belize","MZE","17.27846","-89.0238"
"1137","Dongola Airport","Dongola","Sudan","DOG","19.15390015","30.43009949"
"2466","Ministro Victor Konder International Airport","Navegantes","Brazil","NVT","-26.879999","-48.651402"
"4569","Lamen Bay Airport","Lamen Bay","Vanuatu","LNB","-16.58419991","168.1589966"
"3386","Whiteman Air Force Base","Knobnoster","United States","SZL","38.7303009","-93.54789734"
"2626","Juan Mendoza Airport","Oruro","Bolivia","ORU","-17.96260071","-67.07620239"
"1351","Pontoise - Cormeilles-en-Vexin Airport","Pontoise","France","POX","49.096667","2.040833"
"10190","China Strait Airstrip","Loani","Papua New Guinea","SQT","-10.56277778","150.6906944"
"3619","City of Colorado Springs Municipal Airport","Colorado Springs","United States","COS","38.805801","-104.700996"
"10502","Eva Downs Airport","","","EVD","-18.00099945","134.8630066"
"2926","Bareilly Air Force Station","Bareilly","India","BEK","28.42210007","79.45079803"
"4638","Matsu Beigan Airport","Matsu Islands","Taiwan","MFK","26.224199","120.002998"
"2625","El Alto International Airport","La Paz","Bolivia","LPB","-16.51329994","-68.19229889"
"9345","Britton Municipal Airport","Britton","United States","TTO","45.81520081","-97.74310303"
"2999","Takhli Airport","Nakhon Sawan","Thailand","TKH","15.27729988","100.2959976"
"3937","John Murtha Johnstown Cambria County Airport","Johnstown","United States","JST","40.31610107","-78.83390045"
"4302","Ängelholm-Helsingborg Airport","Ängelholm","Sweden","AGH","56.29610062","12.84710026"
"3778","Erbil International Airport","Erbil","Iraq","EBL","36.23759842","43.96319962"
"2516","Diego Aracena Airport","Iquique","Chile","IQQ","-20.53520012","-70.1812973"
"8161","BARBACENA/MAJ BRIG D.BORGES","","Brazil","QAK","-21.2642","-43.7628"
"9546","Madison Municipal Airport","Madison","United States","XMD","44.01599884","-97.08589935"
"8141","PLATTSBURG","Morrisonville","United States","PLB","44.6875","-73.5245"
"909","Amborovy Airport","Mahajanga","Madagascar","MJN","-15.66684174","46.35123253"
"2773","Yakutsk Airport","Yakutsk","Russia","YKS","62.09329987","129.7709961"
"3295","Newark Liberty International Airport","Newark","United States","EWR","40.69250107","-74.16870117"
"8523","Stuart Island Airpark","Friday Harbor","United States","SSW","48.673379","-123.175439"
"5600","Lleida-Alguaire Airport","Lleida","Spain","ILD","41.728185","0.535023"
"4751","Amderma Airport","Amderma","Russia","AMV","69.76329803","61.5564003"
"1111","Kakamega Airport","Kakamega","Kenya","GGM","0.271342009","34.78730011"
"5833","Chkalovskiy Air Base","Shchyolkovo","Russia","CKL","55.8783","38.061699"
"4450","Owensboro Daviess County Airport","Owensboro","United States","OWB","37.74010086","-87.16680145"
"10338","Kulhudhuffushi Airport","Kulhudhuffushi","Maldives","HDK","6.630762","73.067815"
"666","Redzikowo Air Base","Slupsk","Poland","OSP","54.47890091","17.10750008"
"8382","PUERTO AYSEN/CABO1 JUAN ROMAN","Puerto Aysén","Chile","WPA","-45.4","-72.6667"
"829","Richards Bay Airport","Richard's Bay","South Africa","RCB","-28.74099922","32.09209824"
"4618","Sulaymaniyah International Airport","Sulaymaniyah","Iraq","ISU","35.5617485","45.31673813"
"9423","Whiteriver Airport","Whiteriver","United States","WTR","33.8125","-109.9869995"
"4035","Gillette Campbell County Airport","Gillette","United States","GCC","44.34889984","-105.5390015"
"7945","Jharsuguda","Rani-Khinda","India","JRG","21.5448","84.0301"
"184","Swift Current Airport","Swift Current","Canada","YYN","50.29190063","-107.6910019"
"4048","Ancona Falconara Airport","Ancona","Italy","AOI","43.616299","13.3623"
"8624","Emo River Airstrip","Emo Mission","Papua New Guinea","EMO","-9.1234","148.0415"
"4091","Talagi Airport","Arkhangelsk","Russia","ARH","64.60030365","40.71670151"
"4158","Qaanaaq Airport","Qaanaaq","Greenland","NAQ","77.48860168","-69.38870239"
"6997","Leaf Rapids Airport","Leaf Rapids","Canada","YLR","56.51330185","-99.98529816"
"69","John C. Munro Hamilton International Airport","Hamilton","Canada","YHM","43.17359924","-79.93499756"
"238","Laghouat Airport","Laghouat","Algeria","LOO","33.76440048","2.928339958"
"10411","Bontang Airport","","Indonesia","BXT","0.119691","117.474998"
"8043","XXX","","","MJE","7.8333","168.1667"
"8939","Mouyondzi Airport","Mouyondzi","Republic Of The Congo","MUY","-4.014873981","13.96611214"
"1919","Nuku Hiva Airport","Nuku Hiva","French Polynesia","NHV","-8.795599937","-140.2290039"
"216","Mecheria Airport","Mecheria","Algeria","MZW","33.53590012","-0.242353007"
"8873","Aribinda Airport","Arbinda","Burkina Faso","XAR","14.21700001","-0.883000016"
"2265","Jinhae Airbase/Airport (G-813/K-10)","Chinhae","South Korea","CHF","35.140248","128.696229"
"6698","Warrnambool Airport","Warrnambool","Australia","WMB","-38.29529953","142.4470062"
"8184","LA GOMERA","Playa Santiago","Spain","QGZ","28.0296","-17.2146"
"5981","Lake County Airport","Lakeview","United States","LKV","42.16109848","-120.3990021"
"5291","Nelspruit Airport","Nelspruit","South Africa","NLP","-25.5","30.91379929"
"9492","Huntingburg Airport","Huntingburg","United States","HNB","38.24900055","-86.9536972"
"1749","Tehuacan Airport","Tehuacan","Mexico","TCN","18.49720001","-97.41989899"
"4815","Nepalgunj Airport","Nepalgunj","Nepal","KEP","28.10359955","81.66699982"
"10031","La Cumbre Airport","Villa Giardino","Argentina","LCM","-31.00580025","-64.5318985"
"8078","CHINA LAKE NAWS (ARMITAGE FLD)","Ridgecrest","United States","NID","35.6855","-117.692"
"5307","Kerrville Municipal Louis Schreiner Field","Kerrville","United States","ERV","29.97669983","-99.08570099"
"6607","Napakiak Airport","Napakiak","United States","WNA","60.69029999","-161.9790039"
"2795","Murmansk Airport","Murmansk","Russia","MMK","68.78170013","32.75080109"
"651","Stord Airport","Stord","Norway","SRP","59.79190063","5.340849876"
"4644","Fukushima Airport","Fukushima","Japan","FKS","37.22740173","140.4309998"
"9959","Kulik Lake Airport","","","LKK","58.98210144","-155.1210022"
"3621","Griffing Sandusky Airport","Sandusky","United States","SKY","41.4333992","-82.65229797"
"6696","Kokonau Airport","Kokonau","Indonesia","KOX","-4.71075","136.43515"
"1142","El Obeid Airport","El Obeid","Sudan","EBD","13.15320015","30.23270035"
"1744","General Guadalupe Victoria International Airport","Durango","Mexico","DGO","24.12420082","-104.5279999"
"10405","Taiping (Tekah) Airport","Taiping","Malaysia","TPG","4.866432","100.715381"
"6558","Fontaine Airport","Belfort","France","BOR","47.6556015","7.010829926"
