"id","Name","City","Country","IATA","Latitude","Longitude"
"7949","Nuugaatsiaq","","","JUU","71.55","-53.22"
"232","Biskra Airport","Biskra","Algeria","BSK","34.79330063","5.738230228"
"7687","Ramon Airport","Eilat","Israel","ETM","29.723694","35.011416"
"2271","Gimpo International Airport","Seoul","South Korea","GMP","37.5583","126.791"
"3610","Vandenberg Air Force Base","Lompoc","United States","VBG","34.73730087","-120.5839996"
"3530","Coastal Carolina Regional Airport","New Bern","United States","EWN","35.07300186","-77.04290009"
"4589","Fayzabad Airport","Faizabad","Afghanistan","FBD","37.121101","70.518097"
"4150","Alluitsup Paa Heliport","Alluitsup Paa","Greenland","LLU","60.46445","-45.56917"
"1768","General Rafael Buelna International Airport","Mazatlan","Mexico","MZT","23.16139984","-106.2659988"
"2371","Hermes Quijada International Airport","Rio Grande","Argentina","RGA","-53.7777","-67.7494"
"8858","Dori Airport","Dori","Burkina Faso","DOR","14.03299999","-0.033"
"4441","Lebanon Municipal Airport","Lebanon","United States","LEB","43.62609863","-72.30419922"
"1241","Tarbes-Lourdes-Pyrénées Airport","Tarbes","France","LDE","43.17869949","-0.006439"
"3551","Denver International Airport","Denver","United States","DEN","39.86169815","-104.6729965"
"7790","Corazon de Jesus                        ","Palenque","Panama","CZJ","9.57","-79.36"
"3670","Oceana Naval Air Station","Oceana","United States","NTU","36.820702","-76.033501"
"6717","Jasper County Airport-Bell Field","Jasper","United States","JAS","30.88570023","-94.03489685"
"8487","Turin Bus IT","Torino","Italy","ZTC","45.06","7.66"
"2565","Juan De Ayolas Airport","Ayolas","Paraguay","AYO","-27.370554","-56.854064"
"3969","Legazpi City International Airport","Legazpi","Philippines","LGP","13.1575","123.735"
"504","Lydd Airport","Lydd","United Kingdom","LYX","50.95610046","0.939167023"
"8464","LADY FRANKLIN POINT","","","YUJ","68.4756","-113.2214"
"1008","Bangoka International Airport","Kisangani","Congo (Kinshasa)","FKI","0.481638998","25.33799934"
"6251","Gladwin Zettel Memorial Airport","Gladwin","United States","GDW","43.97060013","-84.47499847"
"4581","Aneityum Airport","Anelghowhat","Vanuatu","AUY","-20.24920082","169.7709961"
"3943","Phaplu Airport","Phaplu","Nepal","PPL","27.517787","86.584454"
"1794","Cancún International Airport","Cancun","Mexico","CUN","21.03650093","-86.87709808"
"10314","La Guaira Airport","Ciudad Caribia","Venezuela","LAG","10.53332996","-67.03333282"
"60","Kingston Norman Rogers Airport","Kingston","Canada","YGK","44.22529984","-76.59690094"
"3268","Spokane International Airport","Spokane","United States","GEG","47.61989975","-117.5339966"
"9604","Payson Airport","Payson","United States","PJB","34.25680161","-111.3389969"
"8541","Barakoma Airport","Pusisama","Solomon Islands","VEV","-7.912779808","156.7059937"
"5131","Sahand Airport","Maragheh","Iran","ACP","37.34799957","46.12789917"
"848","Virginia Airport","Durban","South Africa","VIR","-29.77059937","31.0583992"
"71","Hay River / Merlyn Carter Airport","Hay River","Canada","YHY","60.83969879","-115.7829971"
"8203","OPOLE/KAMIEN SLASKI","Kamień Śląski","Poland","QPM","50.5291","18.0852"
"10400","Sibisa Airport","","Indonesia","SIW","2.666666985","98.93333435"
"8086","Nuussuaq","Nuussuaq","Greenland","NSQ","74.11","-57.065"
"1734","Nuevo Casas Grandes Airport","Nuevo Casas Grandes","Mexico","NCG","30.3974","-107.875"
"8325","Tosontsengel","Tosontsengel","Mongolia","TNZ","48.7397","98.2753"
"7333","Glasgow Municipal Airport","Glasgow","United States","GLW","37.03179932","-85.9536972"
"6324","Lima Allen County Airport","Lima","United States","AOH","40.706902","-84.026703"
"6340","Duxford Aerodrome","Duxford","United Kingdom","QFO","52.090801","0.131944"
"3820","Central Illinois Regional Airport at Bloomington-Normal","Bloomington","United States","BMI","40.47710037","-88.91590118"
"3118","Presidente Nicolau Lobato International Airport","Dili","East Timor","DIL","-8.54640007","125.526001"
"2688","Carora Airport","Carora","Venezuela","VCR","10.17560291","-70.06521606"
"5719","Rundu Airport","Rundu","Namibia","NDU","-17.9564991","19.71940041"
"5640","Addison Airport","Addison","United States","ADS","32.96860123","-96.83640289"
"5550","Dourados Airport","Dourados","Brazil","DOU","-22.2019","-54.926601"
"4787","Karshi Khanabad Airport","Khanabad","Uzbekistan","KSQ","38.83359909","65.92150116"
"5219","Delaware County Johnson Field","Muncie","United States","MIE","40.24229813","-85.39589691"
"10515","Glengyle Airport","","","GLG","-24.80830002","139.6000061"
"934","Porto Amboim Airport","Porto Amboim","Angola","PBN","-10.72200012","13.76550007"
"2984","Tanjore Air Force Base","Tanjore","India","TJV","10.72239971","79.10160065"
"1702","Maria Montez International Airport","Barahona","Dominican Republic","BRX","18.25149918","-71.12039948"
"3765","Mukalla International Airport","Mukalla","Yemen","RIY","14.66259956","49.375"
"2103","Sharjah International Airport","Sharjah","United Arab Emirates","SHJ","25.32859993","55.51720047"
"7877","Healy Lake","Healy","United States","HKB","63.8676","-148.9688"
"8251","VILLA REYNOLDS","Villa Reynolds","Argentina","RYD","-33.7317","-65.3867"
"6535","Bingöl Çeltiksuyu Airport","Bingol","Turkey","BGG","38.85926056","40.59596252"
"6300","Fond du Lac County Airport","Fond du Lac","United States","FLD","43.77119827","-88.48840332"
"5102","Hooper Bay Airport","Hooper Bay","United States","HPB","61.52389908","-166.1470032"
"2189","New Chitose Airport","Sapporo","Japan","CTS","42.77519989","141.6920013"
"4851","Bakalalan Airport","Bakalalan","Malaysia","BKM","3.973999977","115.6179962"
"4775","Izhevsk Airport","Izhevsk","Russia","IJK","56.8280983","53.45750046"
"526","Aberdeen Dyce Airport","Aberdeen","United Kingdom","ABZ","57.20190048","-2.197779894"
"10568","Merluna Airport","Archer River","Australia","MLV","-13.0649","142.4536"
"9678","Katiola Airport","Katiola","Côte D'Ivoire","KTC","8.1329","-5.0657"
"3089","Binaka Airport","Gunung Sitoli","Indonesia","GNS","1.16638","97.704697"
"3485","Gerald R. Ford International Airport","Grand Rapids","United States","GRR","42.88079834","-85.52279663"
"6155","Shigatse Air Base","Shigatse","China","RKZ","29.3519","89.311401"
"3840","Jomo Kenyatta International Airport","Nairobi","Kenya","NBO","-1.319239974","36.92779922"
"688","Stockholm Skavsta Airport","Stockholm","Sweden","NYO","58.78860092","16.91220093"
"1899","Tabiteuea North Airport","Tabiteuea North","Kiribati","TBF","-1.224470019","174.776001"
"3643","Topeka Regional Airport - Forbes Field","Topeka","United States","FOE","38.95090103","-95.66359711"
"3497","La Guardia Airport","New York","United States","LGA","40.77719879","-73.87259674"
"1140","Kassala Airport","Kassala","Sudan","KSL","15.38749981","36.3288002"
"8444","  Sechelt","Sechelt","Canada","YHS","49.4833","-123.7667"
"2295","Loakan Airport","Baguio","Philippines","BAG","16.37509918","120.6200027"
"9060","Lianshulu Airport","","Namibia","LHU","-18.11669922","23.3932991"
"3788","Darwin International Airport","Darwin","Australia","DRW","-12.41469955","130.8769989"
"8107","OLEKMINSK","Aviaport","Russia","OLK","60.3883","120.4717"
"3448","Polk Army Air Field","Fort Polk","United States","POE","31.0447998","-93.1917038"
"1921","Rangiroa Airport","Rangiroa","French Polynesia","RGI","-14.95429993","-147.6609955"
"7496","Sakkyryr Airport","Batagay-Alyta","Russia","SUK","67.792","130.394"
"1590","João Paulo II Airport","Ponta Delgada","Portugal","PDL","37.74119949","-25.69790077"
"7077","Mobridge Municipal Airport","Mobridge","United States","MBG","45.54650116","-100.4079971"
"5466","Havre St Pierre Airport","Havre-Saint-Pierre","Canada","YGV","50.2818985","-63.6114006"
"2311","Kalibo International Airport","Kalibo","Philippines","KLO","11.67940044","122.3759995"
"2444","Prefeito Renato Moreira Airport","Imperatriz","Brazil","IMP","-5.53129","-47.459999"
"9338","Kabwum","Indum","Papua New Guinea","KBM","-6.155472222","147.1914722"
"4813","Bhadrapur Airport","Chandragarhi","Nepal","BDP","26.57080078","88.07959747"
"7972","Kitoi Bay","Kodiak","United States","KKB","58.1909","-152.3705"
"9099","Guasopa Airport","Guasopa","Papua New Guinea","GAZ","-9.225918","152.944352"
"8510","Ed-Air Airport","Oaktown","United States","OTN","38.85139847","-87.49970245"
"4131","Buka Airport","Buka Island","Papua New Guinea","BUA","-5.422319889","154.6730042"
"9458","Front Royal Warren County Airport","Front Royal","United States","FRR","38.91749954","-78.25350189"
"6004","Westerly State Airport","Washington County","United States","WST","41.34960175","-71.80339813"
"31","Cambridge Bay Airport","Cambridge Bay","Canada","YCB","69.10810089","-105.1380005"
"2632","Teniente Av. Jorge Henrich Arauz Airport","Trinidad","Bolivia","TDD","-14.81869984","-64.91799927"
"878","Salak Airport","Maroua","Cameroon","MVR","10.4513998","14.25739956"
"8888","Sassandra Airport","Vodieko","Côte D'Ivoire","ZSS","4.928888","-6.133156"
"1409","Agrinion Air Base","Agrinion","Greece","AGQ","38.602001","21.3512001"
"9888","Ashburton Aerodrome","Newland","New Zealand","ASG","-43.90330124","171.7969971"
"3718","Temindung Airport","Samarinda","Indonesia","SRI","-0.484530985","117.1569977"
"1116","Mombasa Moi International Airport","Mombasa","Kenya","MBA","-4.034830093","39.59420013"
"2384","Presidente Peron Airport","Neuquen","Argentina","NQN","-38.949001","-68.155701"
"7343","Simberi Airport","Simberi Island","Papua New Guinea","NIS","-2.662222222","151.9977778"
"7065","Davison Army Air Field","Fort Belvoir","United States","DAA","38.71500015","-77.18099976"
"6033","Bonito Airport","Bointo","Brazil","BYO","-21.247299","-56.452499"
"6410","Botucatu - Tancredo de Almeida Neves Airport","Botucatu","Brazil","QCJ","-22.939501","-48.467999"
"5220","Purdue University Airport","Lafayette","United States","LAF","40.41230011","-86.93689728"
"50","Estevan Airport","Estevan","Canada","YEN","49.21030045","-102.9660034"
"3043","Mong Hsat Airport","Mong Hsat","Burma","MOG","20.51679993","99.25679779"
"6263","Keokuk Municipal Airport","Keokuk","United States","EOK","40.4598999","-91.42849731"
"9147","Mui River Airport","","","MUJ","5.8646","35.7485"
"9537","Poplarville Pearl River County Airport","Poplarville","United States","PCU","30.7859993","-89.50450134"
"3137","Townsville Airport","Townsville","Australia","TSV","-19.25250053","146.7649994"
"3015","Udon Thani Airport","Udon Thani","Thailand","UTH","17.38640022","102.788002"
"5380","Manokotak Airport","Manokotak","United States","KMO","58.99020004","-159.0500031"
"291","El Borma Airport","El Borma","Tunisia","EBM","31.70429993","9.254619598"
"3648","Tyler Pounds Regional Airport","Tyler","United States","TYR","32.35409927","-95.40239716"
"9000","Ankazoabo Airport","Ankazoabo","Madagascar","WAK","-22.29644235","44.5315361"
"10536","Inverway Airport","Buchanan","Australia","IVW","-17.84110069","129.6430054"
"2225","Toyama Airport","Toyama","Japan","TOY","36.64830017","137.1880035"
"8573","April River Airport","Yosua","Papua New Guinea","APR","-4.676666667","142.5401389"
"7523","Moshi Airport","Moshi","Tanzania","QSI","-3.363329887","37.32690048"
"1212","Valencia Airport","Valencia","Spain","VLC","39.4893","-0.481625"
"4479","Sármellék International Airport","Sármellék","Hungary","SOB","46.686391","17.159084"
"9493","Hampton Municipal Airport","Hampton","United States","HPT","42.72370148","-93.2263031"
"6667","Saertu Airport","Daqing","China","DQA","46.74638889","125.1405556"
"7684","Bilogai-Sugapa Airport","Sugapa-Papua Island","Indonesia","UGU","-3.73956","137.031998"
"8120","OURINHOS","","Brazil","OUS","-22.9661","-49.9114"
"9709","Vicksburg Municipal Airport","Vicksburg","United States","VKS","32.23929977","-90.92839813"
"9311","Wharton Regional Airport","Wharton","United States","WHT","29.254299","-96.154404"
"4895","Darnley Island Airport","Darnley Island","Australia","NLF","-9.583330154","143.7669983"
"7869","HONDO MUNI","Hondo","United States","HDO","29.3594","-99.1767"
"6208","South Jersey Regional Airport","Mount Holly","United States","LLY","39.94290161","-74.84570313"
"54","Iqaluit Airport","Iqaluit","Canada","YFB","63.756402","-68.555801"
"9281","Prentice Airport","Prentice","United States","PRW","45.542999","-90.279297"
"4662","Naga Airport","Naga","Philippines","WNP","13.5848999","123.2699966"
"10308","Katukurunda Air Force Base","Katukurunda","Sri Lanka","KTY","6.552120209","79.97750092"
"3162","Coffs Harbour Airport","Coff's Harbour","Australia","CFS","-30.32060051","153.1159973"
"8273","SAN IGNACIO DE VELASCO","San Ignacio De Velasco","Bolivia","SNG","-16.3836","-60.9628"
"370","Augsburg Airport","Augsburg","Germany","AGB","48.425278","10.931667"
"2879","Lengpui Airport","Aizwal","India","AJL","23.84059906","92.61969757"
"8578","Charata Airport","","Argentina","CNT","-27.2164","-61.2103"
"3076","Kuching International Airport","Kuching","Malaysia","KCH","1.484699965","110.3470001"
"5420","Selawik Airport","Selawik","United States","WLK","66.60009766","-159.9859924"
"8522","Pine Island Airport","Corolla","United States","DUF","36.25350189","-75.78849792"
"2836","Sardar Vallabhbhai Patel International Airport","Ahmedabad","India","AMD","23.07719994","72.63469696"
"5886","Marana Regional Airport","Tucson","United States","AVW","32.4095993","-111.2180023"
"9158","Kirundo Airport","Runyonza","Burundi","KRE","-2.544772","30.094575"
"10297","Urengoy Airport","Urengoy","Russia","UEN","65.95999908","78.43699646"
"2717","Santa Elena de Uairen Airport","Santa Ana De Uairen","Venezuela","SNV","4.554999828","-61.15000153"
"4986","Meixian Airport","Meixian","China","MXZ","24.35000038","116.1330032"
"1764","Minatitlán/Coatzacoalcos National Airport","Minatitlan","Mexico","MTT","18.10339928","-94.58070374"
"4671","General Enrique Mosconi Airport","Tartagal","Argentina","TTG","-22.6196003","-63.79370117"
"66","Dryden Regional Airport","Dryden","Canada","YHD","49.831699","-92.744202"
"4487","Kahramanmaraş Airport","Kahramanmaras","Turkey","KCM","37.53882599","36.95352173"
"9838","Punta Chivato Airport","Punta Chivato","Mexico","PCV","27.069201","-111.961998"
"5477","Nanaimo Harbour Water Airport","Nanaimo","Canada","ZNA","49.18330002","-123.9499969"
"871","Malabo Airport","Malabo","Equatorial Guinea","SSG","3.755270004","8.708720207"
"5280","Branson Airport","Branson","United States","BKG","36.532082","-93.200544"
"7680","Xingcheng Air Base","","China","XEN","40.58029938","120.697998"
"883","Bamenda Airport","Bamenda","Cameroon","BPC","6.039239883","10.1225996"
"5334","Gunnison Crested Butte Regional Airport","Gunnison","United States","GUC","38.53390121","-106.9329987"
"4275","Sanday Airport","Sanday","United Kingdom","NDY","59.25030136","-2.576669931"
"3534","Ontario International Airport","Ontario","United States","ONT","34.05599976","-117.6009979"
"7910","Illorsuit                               ","Illorsuit","Greenland","IOT","71.2417","-53.5667"
"9154","Waca Airport","Tarcha","Ethiopia","WAC","7.166999817","37.16699982"
"10233","Fazenda Piraguassu Airport","","Brazil","PBX","-10.86111069","-51.68500137"
"2526","Vallenar Airport","Vallenar","Chile","VLR","-28.59639931","-70.7559967"
"2449","Presidente João Suassuna Airport","Campina Grande","Brazil","CPV","-7.26992","-35.8964"
"9238","Inhaminga Airport","Inhaminga","Mozambique","IMG","-18.41","35.0045"
"9803","Maganja da Costa Airport","Olinga","Mozambique","MJS","-17.3087","37.5"
"6158","Tacoma Narrows Airport","Tacoma","United States","TIW","47.26789856","-122.5780029"
"19","Vestmannaeyjar Airport","Vestmannaeyjar","Iceland","VEY","63.42430115","-20.27890015"
"8073","FORT WORTH NAS JRB","Fort Worth","United States","NFW","32.77","-97.4417"
"2966","Bellary Airport","Bellary","India","BEP","15.16279984","76.88279724"
"7424","Boun Neau Airport","Phongsaly","Laos","PCQ","21.6475","101.9"
"8986","Malaimbandy Airport","","Madagascar","WML","-20.35539029","45.54337263"
"7708","ALMENARA","","Brazil","AMJ","-16.1833","-40.6667"
"10351","Hpapun Airport","Hpapun","Myanmar (Burma)","PPU","18.06669998","97.44979858"
"4397","Bukoba Airport","Bukoba","Tanzania","BKZ","-1.332","31.8212"
"9097","Nioro du Sahel Airport","Nioro Du Sahel","Mali","NIX","15.23810005","-9.576109886"
"6889","Resende Airport","Resende","Brazil","REZ","-22.47850037","-44.4803009"
"3809","Cherry Capital Airport","Traverse City","United States","TVC","44.74140167","-85.5821991"
"1027","Banjul International Airport","Banjul","Gambia","BJL","13.3380003","-16.6522007"
"9048","Quthing Airport","Quthing","Lesotho","UTG","-30.40749931","27.69330025"
"4137","Kiunga Airport","Kiunga","Papua New Guinea","UNG","-6.125710011","141.2819977"
"10361","Bade Airport","","Indonesia","BXD","-7.175902","139.58333"
"2120","Moenjodaro Airport","Moenjodaro","Pakistan","MJD","27.33519936","68.14309692"
"10576","Monkira Airport","","","ONR","-24.81669998","140.5330048"
"6896","Juruena Airport","Juruena","Brazil","JRN","-10.30583286","-58.48944473"
"9521","Big Bear City Airport","Big Bear","United States","RBF","34.26380157","-116.8560028"
"8651","Leron Plains Airport","Maniag","Papua New Guinea","LPN","-6.3917","146.3434"
"6085","Harry Clever Field","New Philadelpha","United States","PHD","40.47090149","-81.41970062"
"4509","Alonso Valderrama Airport","Chitré","Panama","CTD","7.987840176","-80.40969849"
"10493","Eucla Airport","","","EUC","-31.70000076","128.8829956"
"8701","Wabo Airport","Umasia","Papua New Guinea","WAO","-6.989444444","145.0751111"
"2173","Hsinchu Air Base","Hsinchu","Taiwan","HSZ","24.81800079","120.939003"
"3936","Orlando Sanford International Airport","Sanford","United States","SFB","28.77759933","-81.23750305"
"549","RAF Benson","Benson","United Kingdom","BEX","51.61640167","-1.095829964"
"2270","Osan Air Base","Osan","South Korea","OSN","37.090599","127.029999"
"3855","Nauru International Airport","Nauru","Nauru","INU","-0.547458","166.919006"
"1861","Juan Gualberto Gomez International Airport","Varadero","Cuba","VRA","23.03440094","-81.43530273"
"4422","North Central West Virginia Airport","Clarksburg","United States","CKB","39.29660034","-80.22810364"
"8642","Ialibu Airport","Ialibu","Papua New Guinea","IAL","-6.2782","143.9944"
"2327","El Palomar Airport","El Palomar","Argentina","EPA","-34.6099","-58.6126"
"5207","Michigan City Municipal Airport","Michigan City","United States","MGC","41.70330048","-86.82119751"
"525","Wick Airport","Wick","United Kingdom","WIC","58.45890045","-3.093060017"
"5863","Cooinda Airport","Cooinda","Australia","CDA","-12.90330029","132.5319977"
"3091","Minangkabau International Airport","Padang","Indonesia","PDG","-0.786917","100.280998"
"10281","Boralday Airport","Boralday","Kazakhstan","BXJ","43.3526001","76.88369751"
"5314","Ely Municipal Airport","Ely","United States","LYU","47.82450104","-91.83070374"
"8537","Ar Horqin Airport","Chifeng","China","AEQ","43.87042","120.15958"
"8657","Nankina Airport","Gwarawon","Papua New Guinea","NKN","-5.837","146.4533"
"2026","Dezful Airport","Dezful","Iran","DEF","32.434399","48.397598"
"6911","Boende Airport","Boende","Congo (Kinshasa)","BNB","-0.216999993","20.85000038"
"460","Ylivieska Airfield","Ylivieska-raudaskyla","Finland","YLI","64.0547222","24.7252778"
"9334","Allen C Perkinson Blackstone Army Air Field","Blackstone","United States","BKT","37.07419968","-77.95749664"
"7831","FLORA MUNI","Flora","United States","FOA","38.6649","-88.453"
"2078","Zabol Airport","Zabol","Iran","ACZ","31.09830093","61.54389954"
"9873","Nangade Airport","Nangade","Mozambique","NND","-11.073","39.68"
"3386","Whiteman Air Force Base","Knobnoster","United States","SZL","38.7303009","-93.54789734"
"3248","Trenton Mercer Airport","Trenton","United States","TTN","40.27669907","-74.81349945"
"3490","Nashville International Airport","Nashville","United States","BNA","36.12450027","-86.67819977"
"7665","Mitchell Municipal Airport","Mitchell","United States","MHE","43.77479935","-98.03859711"
"9361","Wexford County Airport","Cadillac","United States","CAD","44.275749","-85.421534"
"10171","Almeirim Airport","","Brazil","GGF","-1.479524","-52.578214"
"10294","Mukhaizna Airport","","","UKH","19.38638889","56.40138889"
"2407","Barra do Garças Airport","Barra Do Garcas","Brazil","BPG","-15.86130047","-52.38890076"
"7773","COMILLA","Comilla","Bangladesh","CLA","23.4377","91.1895"
"3759","Asmara International Airport","Asmara","Eritrea","ASM","15.29189968","38.91070175"
"1419","Kefallinia Airport","Keffallinia","Greece","EFL","38.12009811","20.50049973"
"8942","Mossendjo Airport","Mossendjo","Republic Of The Congo","MSX","-2.950000048","12.69999981"
"98","High Level Airport","High Level","Canada","YOJ","58.62139893","-117.1650009"
"10647","Tobermorey Airport","","","TYP","-22.25580025","137.9530029"
"3472","McChord Air Force Base","Tacoma","United States","TCM","47.13769913","-122.4759979"
"5020","Weifang Airport","Weifang","China","WEF","36.646702","119.119003"
"4752","Kotlas Airport","Kotlas","Russia","KSZ","61.2358017","46.69749832"
"9469","Port Meadville Airport","Meadville","United States","MEJ","41.62649918","-80.21469879"
"8856","Bogande Airport","Bogande","Burkina Faso","XBG","12.9829998","-0.166999996"
"167","Sioux Lookout Airport","Sioux Lookout","Canada","YXL","50.11389923","-91.90529633"
"4722","J F Mitchell Airport","Bequia","Saint Vincent and the Grenadines","BQU","12.98840046","-61.26200104"
"7417","Bajawa Soa Airport","Bajawa","Indonesia","BJW","-8.70743498","121.0574269"
"4059","Klagenfurt Airport","Klagenfurt","Austria","KLU","46.642502","14.3377"
"4747","Rivne International Airport","Rivne","Ukraine","RWN","50.60710144","26.14159966"
"9046","Nkaus Airport","","","NKU","-30.02169991","28.19689941"
"2477","Ponta Porã Airport","Ponta Pora","Brazil","PMG","-22.5496006","-55.70259857"
"9444","Wilbarger County Airport","Vernon","United States","WIB","34.22570038","-99.28379822"
"6016","Madera Municipal Airport","Madera","United States","MAE","36.98860168","-120.1119995"
"5175","Grafton Airport","Grafton","Australia","GFN","-29.75939941","153.0299988"
"3875","Redding Municipal Airport","Redding","United States","RDD","40.50899887","-122.2929993"
"1370","La Baule-Escoublac Airport","La Baule","France","LBY","47.28939819","-2.346390009"
"1995","King Abdulaziz Air Base","Dhahran","Saudi Arabia","DHA","26.26539993","50.15200043"
"5431","Atka Airport","Atka","United States","AKB","52.22029877","-174.2059937"
"4469","Worland Municipal Airport","Worland","United States","WRL","43.96569824","-107.9509964"
"6791","Dongji Aiport","Fuyuan","China","FYJ","48.199494","134.366447"
"8664","Oksapmin Airport","Oksapmin","Papua New Guinea","OKP","-5.2261","142.2259"
"831","Robertson Airport","Robertson","South Africa","ROD","-33.81219864","19.90279961"
"5053","Berezovo Airport","Berezovo","Russia","EZV","63.92100143","65.03050232"
"9404","Kamaran Downs Airport","","","KDS","-24.3388","139.2785"
"346","Stuttgart Airport","Stuttgart","Germany","STR","48.68989944","9.221960068"
"487","London Luton Airport","London","United Kingdom","LTN","51.87469864","-0.368333012"
"10131","Puerto Nare Airport","","Colombia","NAR","6.21002","-74.5906"
"116","Greater Moncton International Airport","Moncton","Canada","YQM","46.11220169","-64.6785965"
"1643","Antalya International Airport","Antalya","Turkey","AYT","36.898701","30.800501"
"1443","Sitia Airport","Sitia","Greece","JSH","35.21609879","26.10129929"
"10355","Andriamena Airport","Andriamena","Madagascar","WAD","-17.631","47.7233"
"3241","Ponca City Regional Airport","Ponca City","United States","PNC","36.73199844","-97.09980011"
"4599","Dasht-e Naz Airport","Dasht-e-naz","Iran","SRY","36.63579941","53.1935997"
"3253","Mobile Downtown Airport","Mobile","United States","BFM","30.62680054","-88.06809998"
"3649","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","United States","BWI","39.1754","-76.668297"
"1205","Salamanca Airport","Salamanca","Spain","SLM","40.95209885","-5.501989841"
"7512","Monkey Bay Airport","Monkey Bay","Malawi","MYZ","-14.08360004","34.91970062"
"9425","Phifer Airfield","Wheatland","United States","EAN","42.0555","-104.929001"
"8307","TOCUMWAL","Tocumwal","Australia","TCW","-35.8117","145.6083"
"2462","Alberto Alcolumbre Airport","Macapa","Brazil","MCP","0.050664","-51.07220078"
"3974","Porto Seguro Airport","Porto Seguro","Brazil","BPS","-16.438601","-39.080898"
"5293","Northeast Florida Regional Airport","St. Augustine Airport","United States","UST","29.9592","-81.339798"
"3492","Elmendorf Air Force Base","Anchorage","United States","EDF","61.25099945","-149.8070068"
"4147","Tokua Airport","Tokua","Papua New Guinea","RAB","-4.340459824","152.3800049"
