Airline,Departure,Destination,distance_km
2B,AER,KZN,1506.826
DP,AER,KZN,1506.826
2B,ASF,KZN,1040.438
2B,CEK,KZN,770.509
2B,DME,KZN,715.649
S7,DME,KZN,715.649
U6,DME,KZN,715.649
UN,DME,KZN,715.649
2B,EGO,KZN,1008.253
J2,GYD,KZN,1684.288
2B,LED,KZN,1216.845
FV,LED,KZN,1216.845
SU,LED,KZN,1216.845
5N,LED,KZN,1216.845
DP,LED,KZN,1216.845
DP,MRV,KZN,1339.737
S7,OVB,KZN,2092.607
2B,SVX,KZN,723.523
7R,SVX,KZN,723.523
FZ,DWC,KZN,3448.293
HY,FEG,KZN,2360.73
HY,SKD,KZN,2196.999
UR,UFA,KZN,435.511
UT,UFA,KZN,435.511
DP,VKO,KZN,754.019
UT,VKO,KZN,754.019
8Q,AYT,KZN,2501.895
SU,FRA,KZN,2762.146
QS,PRG,KZN,2401.545
SU,SVO,KZN,741.921
EO,SVO,KZN,741.921
N4,SVO,KZN,741.921
DP,TBS,KZN,1581.181
A4,KRR,KZN,1374.113
KC,ALA,KZN,2399.062
SZ,DYU,KZN,2388.871
U6,DYU,KZN,2388.871
YK,FRU,KZN,2276.253
I3,IKA,KZN,2249.575
TK,IST,KZN,2181.877
SZ,LBD,KZN,2272.751
U6,LBD,KZN,2272.751
G9,SHJ,KZN,3404.727
A4,ROV,KZN,1107.886
B2,MSQ,KZN,1371.662
HY,TAS,KZN,2157.778
T5,ASB,KZN,2073.451
KC,TSE,KZN,1551.623
YK,OSS,KZN,2392.262
U6,OSS,KZN,2392.262
7J,AER,DYU,2470.158
S7,CEK,DYU,1942.486
U6,CEK,DYU,1942.486
7J,DME,DYU,2961.54
SZ,DME,DYU,2961.54
SZ,KZN,DYU,2388.871
U6,KZN,DYU,2388.871
7J,LED,DYU,3580.773
SU,LED,DYU,3580.773
SZ,LED,DYU,3580.773
U6,LED,DYU,3580.773
U6,MRV,DYU,2228.239
U6,NBC,DYU,2264.954
7J,OVB,DYU,2103.691
S7,OVB,DYU,2103.691
7J,SVX,DYU,2107.667
SZ,SVX,DYU,2107.667
U6,SVX,DYU,2107.667
R3,IKT,DYU,3124.079
SZ,IKT,DYU,3124.079
7J,URC,DYU,1665.258
CZ,URC,DYU,1665.258
SZ,URC,DYU,1665.258
U6,UFA,DYU,2030.17
UT,VKO,DYU,3006.946
FZ,DXB,DYU,1944.467
SZ,DXB,DYU,1944.467
7J,DEL,DYU,1347.353
RQ,KBL,DYU,443.616
SZ,FRA,DYU,4823.539
SZ,KJA,DYU,2623.448
U6,KJA,DYU,2623.448
Y7,KJA,DYU,2623.448
R3,KRR,DYU,2546.187
SZ,KRR,DYU,2546.187
U6,KRR,DYU,2546.187
7J,ALA,DYU,872.207
KC,ALA,DYU,872.207
SZ,ALA,DYU,872.207
7J,FRU,DYU,691.591
YK,FRU,DYU,691.591
7J,IKA,DYU,1605.163
EP,IKA,DYU,1605.163
7J,IST,DYU,3401.102
SZ,IST,DYU,3401.102
TK,IST,DYU,3401.102
7J,SGC,DYU,2554.88
7J,SHJ,DYU,1928.462
U6,KUF,DYU,2187.249
U6,ROV,DYU,2532.847
U6,VOG,DYU,2259.847
HY,TAS,DYU,304.347
DV,TSE,DYU,1402.925
EP,MHD,DYU,850.557
R2,REN,DYU,1802.076
SZ,REN,DYU,1802.076
IOS,OMS,DYU,1856.968
U6,GOJ,DYU,2694.856
U6,ZIA,DYU,2955.001
9U,AER,KIV,945.534
9U,DME,KIV,1129.799
S7,DME,KIV,1129.799
9U,LED,KIV,1434.018
9U,LCA,KIV,1396.362
FZ,DWC,KIV,3371.806
W6,BCN,KIV,2220.944
W6,FMM,KIV,1406.731
LH,MUC,KIV,1291.499
9U,BLQ,KIV,1391.791
IG,BLQ,KIV,1391.791
W6,TSF,KIV,1291.377
9U,ATH,KIV,1079.722
W6,DTM,KIV,1623.346
9U,DUB,KIV,2579.267
9U,FCO,KIV,1440.542
V3,FCO,KIV,1440.542
9U,FRA,KIV,1534.754
LH,FRA,KIV,1534.754
9U,LIS,KIV,3197.601
9U,MXP,KIV,1554.968
IG,MXP,KIV,1554.968
9U,STN,KIV,2132.793
9U,VCE,KIV,1282.91
V3,VCE,KIV,1282.91
OS,VIE,KIV,936.494
9U,VRN,KIV,1396.82
IG,VRN,KIV,1396.82
LO,WAW,KIV,817.236
SU,SVO,KIV,1163.026
W6,CPH,KIV,1482.021
BT,RIX,KIV,1161.601
9U,IST,KIV,628.683
TK,IST,KIV,628.683
9U,SGC,KIV,3223.324
9U,BVA,KIV,1996.912
W6,BVA,KIV,1996.912
9U,KBP,KIV,406.423
PS,KBP,KIV,406.423
9U,OTP,KIV,342.63
AZ,OTP,KIV,342.63
RO,OTP,KIV,342.63
B2,MSQ,KIV,775.949
W6,CIA,KIV,1414.81
W6,CRL,KIV,1830.06
W6,LTN,KIV,2174.074
B2,AER,MSQ,1449.433
B2,DME,MSQ,657.048
S7,DME,MSQ,657.048
UN,DME,MSQ,657.048
B2,GYD,MSQ,2217.884
B2,KGD,MSQ,494.222
B2,LED,MSQ,671.784
S7,LED,MSQ,671.784
UN,LED,MSQ,671.784
B2,SVX,MSQ,2077.5
B2,GVA,MSQ,1770.49
B2,LCA,MSQ,2158.127
B2,ARN,MSQ,887.717
B2,BCN,MSQ,2375.038
B2,LGW,MSQ,1920.521
LH,MUC,MSQ,1285.59
B2,AMS,MSQ,1556.245
CA,PEK,MSQ,6437.472
B2,TLV,MSQ,2492.367
UT,VKO,MSQ,621.754
B2,BUD,MSQ,945.702
B2,CDG,MSQ,1835.499
B2,FCO,MSQ,1779.08
B2,FRA,MSQ,1395.262
LH,FRA,MSQ,1395.262
B2,HAJ,MSQ,1229.422
AY,HEL,MSQ,738.899
B2,HEL,MSQ,738.899
B2,MXP,MSQ,1654.328
B2,NCE,MSQ,1890.665
B2,PRG,MSQ,1030.201
OK,PRG,MSQ,1030.201
B2,VIE,MSQ,1025.157
OS,VIE,MSQ,1025.157
B2,WAW,MSQ,509.256
LO,WAW,MSQ,509.256
SU,SVO,MSQ,642.403
B2,SXF,MSQ,980.423
B2,TBS,MSQ,1846.391
B2,KRR,MSQ,1268.236
B2,EVN,MSQ,1957.909
B2,RIX,MSQ,424.16
BT,RIX,MSQ,424.16
B2,IKA,MSQ,2724.863
B2,IST,MSQ,1402.883
TK,IST,MSQ,1402.883
B2,KUF,MSQ,1451.93
B2,KBP,MSQ,439.198
PS,KBP,MSQ,439.198
B2,AUH,MSQ,3949.772
EY,AUH,MSQ,3949.772
B2,BUS,MSQ,1694.261
B2,KUT,MSQ,1681.305
B2,VNO,MSQ,196.886
B2,BEY,MSQ,2306.453
HY,TAS,MSQ,3337.988
B2,ASB,MSQ,2900.046
T5,ASB,MSQ,2900.046
B2,TSE,MSQ,2913.933
IA,BGW,MSQ,2624.289
M9,OZH,MSQ,840.928
TK,ISL,MSQ,1436.225
HY,AER,TAS,2409.437
SU,AER,TAS,2409.437
U6,AER,TAS,2409.437
U6,CEK,TAS,1662.234
HY,DME,TAS,2765.622
S7,DME,TAS,2765.622
HY,GYD,TAS,1616.593
J2,GYD,TAS,1616.593
HY,KGD,TAS,3827.628
U6,KGD,TAS,3827.628
HY,KZN,TAS,2157.778
HY,LED,TAS,3364.847
SU,LED,TAS,3364.847
FV,LED,TAS,3364.847
HY,MRV,TAS,2155.417
SU,MRV,TAS,2155.417
HY,OVB,TAS,1816.209
S7,OVB,TAS,1816.209
HY,SVX,TAS,1826.301
U6,SVX,TAS,1826.301
R3,IKT,TAS,2904.066
HY,BKK,TAS,4317.958
HY,KUL,TAS,5369.438
MH,KUL,TAS,5369.438
HY,SIN,TAS,5638.106
MH,SIN,TAS,5638.106
HY,BHK,TAS,437.736
HY,FEG,TAS,230.192
HY,KSQ,TAS,392.949
HY,NMA,TAS,193.01
HY,NVI,TAS,369.009
HY,SKD,TAS,260.264
HY,ICN,TAS,4843.779
KE,ICN,TAS,4843.779
OZ,ICN,TAS,4843.779
CZ,PEK,TAS,3941.672
HY,PEK,TAS,3941.672
CZ,URC,TAS,1515.084
HY,URC,TAS,1515.084
HY,TLV,TAS,3212.26
HY,NCU,TAS,810.812
HY,TJM,TAS,1793.924
HY,UFA,TAS,1778.216
UN,VKO,TAS,2810.834
UT,VKO,TAS,2810.834
HY,DXB,TAS,2194.154
FZ,DXB,TAS,2194.154
HY,DEL,TAS,1579.506
RQ,KBL,TAS,744.141
HY,CDG,TAS,5133.415
HY,FCO,TAS,4658.033
HY,FRA,TAS,4684.413
HY,LHR,TAS,5260.809
OK,PRG,TAS,4283.692
HY,NRT,TAS,6042.463
AZ,SVO,TAS,2817.456
SU,SVO,TAS,2817.456
HY,KJA,TAS,2355.411
U6,KJA,TAS,2355.411
HY,KRR,TAS,2463.966
R3,KRR,TAS,2463.966
U6,KRR,TAS,2463.966
BT,RIX,TAS,3640.759
HY,RIX,TAS,3640.759
HY,ALA,TAS,678.938
KC,ALA,TAS,678.938
SZ,DYU,TAS,304.347
HY,FRU,TAS,472.823
QH,FRU,TAS,472.823
IR,IKA,TAS,1705.228
HY,IST,TAS,3355.897
TK,IST,TAS,3355.897
HY,SHJ,TAS,2178.82
HY,KUF,TAS,1969.744
U6,KUF,TAS,1969.744
HY,ROV,TAS,2417.666
SU,ROV,TAS,2417.666
U6,ROV,TAS,2417.666
HY,VOG,TAS,2118.661
HY,KBP,TAS,3102.565
HY,ATQ,TAS,1170.002
HY,TSE,TAS,1098.589
KC,TSE,TAS,1098.589
HY,AZN,TAS,259.628
HY,TMJ,TAS,473.019
HY,UGC,TAS,720.986
IOS,OMS,TAS,1552.797
U6,GOJ,TAS,2477.227
TK,ISL,TAS,3358.768
PC,AER,TZX,273.307
XQ,DUS,TZX,2759.585
PC,SAW,TZX,879.768
TK,SAW,TZX,879.768
PC,AYT,TZX,900.305
XQ,AYT,TZX,900.305
8Q,IST,TZX,924.287
TK,IST,TZX,924.287
PC,ADA,TZX,592.269
PC,ADB,TZX,1121.466
XQ,ADB,TZX,1121.466
KK,BAH,TZX,1916.939
XQ,BAH,TZX,1916.939
XY,RUH,TZX,1894.51
UD,EBL,TZX,641.16
TK,ESB,TZX,581.86
TK,YEI,TZX,866.528
TK,ISL,TZX,920.62
QN,AER,EVN,519.734
SU,AER,EVN,519.734
U6,AER,EVN,519.734
S7,CEK,EVN,2104.133
S7,DME,EVN,1763.049
WZ,DME,EVN,1763.049
QN,LED,EVN,2396.069
SU,LED,EVN,2396.069
U6,LED,EVN,2396.069
SU,MRV,EVN,466.158
S7,OVB,EVN,3253.524
QN,SVX,EVN,2194.243
U6,SVX,EVN,2194.243
FR,BGY,EVN,2867.629
YC,TJM,EVN,2419.284
QN,VKO,EVN,1795.589
UN,VKO,EVN,1795.589
UT,VKO,EVN,1795.589
FZ,DXB,EVN,1944.759
QN,ATH,EVN,1779.248
A3,ATH,EVN,1779.248
AF,CDG,EVN,3409.618
AZ,CDG,EVN,3409.618
QN,CDG,EVN,3409.618
AZ,FCO,EVN,2690.179
OK,PRG,EVN,2587.129
TD,PRG,EVN,2587.129
OS,VIE,EVN,2374.586
TD,VIE,EVN,2374.586
UA,VIE,EVN,2374.586
LO,WAW,EVN,2228.87
SU,SVO,EVN,1832.324
N4,SVO,EVN,1832.324
A9,TBS,EVN,175.621
Y7,KJA,EVN,3884.545
SU,KRR,EVN,691.283
A4,KRR,EVN,691.283
U6,KRR,EVN,691.283
6W,RTW,EVN,1275.921
EP,IKA,EVN,792.847
W5,IKA,EVN,792.847
KK,IST,EVN,1322.715
G9,SHJ,EVN,1944.884
QN,KUF,EVN,1547.503
U6,KUF,EVN,1547.503
SU,ROV,EVN,891.803
A4,ROV,EVN,891.803
U6,ROV,EVN,891.803
7R,VOG,EVN,960.199
YQ,VOZ,EVN,1356.453
PS,KBP,EVN,1545.457
RO,OTP,EVN,1578.883
QR,DOH,EVN,1784.636
ME,BEY,EVN,1057.669
B2,MSQ,EVN,1957.909
DV,TSE,EVN,2408.924
DV,SCO,EVN,689.963
UD,BGW,EVN,765.689
UBD,EBL,EVN,436.379
UD,EBL,EVN,436.379
IOS,OMS,EVN,2692.228
QN,GOJ,EVN,1788.883
U6,GOJ,EVN,1788.883
SM,SSH,EVN,1634.536
Z6,DNK,EVN,1173.576
6Q,DAM,EVN,1025.547
R3,AER,KRR,187.014
SU,AER,KRR,187.014
6R,DME,KRR,1156.997
S7,DME,KRR,1156.997
U6,DME,KRR,1156.997
UN,DME,KRR,1156.997
WZ,DME,KRR,1156.997
R3,EGO,KRR,652.652
SU,LED,KRR,1745.825
5N,LED,KRR,1745.825
WZ,LED,KRR,1745.825
DP,LED,KRR,1745.825
FV,LED,KRR,1745.825
R3,NUX,KRR,3225.113
6R,OVB,KRR,3236.838
Y7,OVB,KRR,3236.838
R3,OVB,KRR,3236.838
S7,OVB,KRR,3236.838
SU,SVX,KRR,1984.075
U6,SVX,KRR,1984.075
DP,SVX,KRR,1984.075
R3,LCA,KRR,1223.827
U6,MUC,KRR,2109.179
PC,SAW,KRR,923.901
DP,SAW,KRR,923.901
R3,FEG,KRR,2693.362
U6,NMA,KRR,2653.271
R3,TLV,KRR,1494.717
R3,VKO,KRR,1181.545
UN,VKO,KRR,1181.545
A4,VKO,KRR,1181.545
DP,VKO,KRR,1181.545
UT,VKO,KRR,1181.545
FZ,DXB,KRR,2635.857
U6,DXB,KRR,2635.857
U6,ATH,KRR,1490.144
U6,BUD,KRR,1549.922
R3,PRG,KRR,1941.554
OS,VIE,KRR,1754.399
SU,SVO,KRR,1222.458
EO,SVO,KRR,1222.458
N4,SVO,KRR,1222.458
FV,SVO,KRR,1222.458
Y7,KJA,KRR,3851.74
SU,EVN,KRR,691.283
R3,DYU,KRR,2546.187
SZ,DYU,KRR,2546.187
U6,DYU,KRR,2546.187
QH,FRU,KRR,2807.915
YK,FRU,KRR,2807.915
TK,IST,KRR,941.877
SZ,LBD,KRR,2538.269
U6,LBD,KRR,2538.269
R3,MCX,KRR,722.233
DP,MCX,KRR,722.233
7R,VOG,KRR,572.634
7R,VOZ,KRR,753.859
9U,KIV,KRR,818.041
B2,MSQ,KRR,1268.236
HY,TAS,KRR,2463.966
R3,TAS,KRR,2463.966
U6,TAS,KRR,2463.966
DV,TSE,KRR,2470.117
U6,PFO,KRR,1280.045
DV,SCO,KRR,954.42
R3,RMI,KRR,2098.947
TRV,LWN,KRR,610.386
S7,AER,DME,1337.857
U6,AER,DME,1337.857
UN,AER,DME,1337.857
Y7,AER,DME,1337.857
3R,ASF,DME,1235.238
S7,ASF,DME,1235.238
S7,CEK,DME,1484.434
U6,CEK,DME,1484.434
3R,EGO,DME,537.08
7R,EGO,DME,537.08
YQ,EGO,DME,537.08
S7,EGO,DME,537.08
J2,GYD,DME,1885.377
S7,GYD,DME,1885.377
S7,KGD,DME,1098.794
U6,KGD,DME,1098.794
UN,KGD,DME,1098.794
2B,KZN,DME,715.649
S7,KZN,DME,715.649
U6,KZN,DME,715.649
UN,KZN,DME,715.649
6R,LED,DME,666.884
S7,LED,DME,666.884
SU,LED,DME,666.884
U6,LED,DME,666.884
UN,LED,DME,666.884
S7,MRV,DME,1296.925
U6,MRV,DME,1296.925
UN,MRV,DME,1296.925
2B,NBC,DME,892.383
S7,NBC,DME,892.383
S7,NJC,DME,2306.72
U6,NJC,DME,2306.72
S7,NUX,DME,2356.113
UN,NUX,DME,2356.113
YC,NUX,DME,2356.113
S7,OVB,DME,2789.683
U6,OVB,DME,2789.683
UN,OVB,DME,2789.683
6R,OVB,DME,2789.683
R3,OVB,DME,2789.683
S7,SVX,DME,1421.87
U6,SVX,DME,1421.87
UN,SVX,DME,1421.87
2B,TGK,DME,915.289
2B,UUA,DME,951.432
S7,BTK,DME,3834.242
S7,HTA,DME,4728.444
U6,HTA,DME,4728.444
S7,IKT,DME,4207.851
U6,IKT,DME,4207.851
6R,MJZ,DME,4171.478
S7,MJZ,DME,4171.478
S7,YKS,DME,4897.108
UN,YKS,DME,4897.108
LX,GVA,DME,2427.493
S7,LCA,DME,2306.735
UN,TFS,DME,5259.509
S7,TFS,DME,5259.509
LX,ZRH,DME,2197.234
SQ,ARN,DME,1276.924
UN,DWC,DME,3673.269
IB,BCN,DME,3028.699
UN,BCN,DME,3028.699
VY,BCN,DME,3028.699
S7,BCN,DME,3028.699
U2,LGW,DME,2543.345
UN,LGW,DME,2543.345
CI,BKK,DME,7058.741
TG,BKK,DME,7058.741
UN,BKK,DME,7058.741
CX,HKG,DME,7108.603
S7,HKG,DME,7108.603
UN,HKG,DME,7108.603
UN,HKT,DME,7429.475
UN,SGN,DME,7684.06
VN,SGN,DME,7684.06
SQ,SIN,DME,8401.329
UN,SIN,DME,8401.329
AB,DUS,DME,2098.17
S7,DUS,DME,2098.17
AB,MUC,DME,1942.038
LH,MUC,DME,1942.038
S7,MUC,DME,1942.038
S7,NAP,DME,2361.199
S7,SZG,DME,1902.992
AB,TXL,DME,1631.457
UN,TXL,DME,1631.457
SN,BRU,DME,2260.692
U6,CGN,DME,2094.614
AT,CMN,DME,4255.167
IB,PMI,DME,3125.664
VY,PMI,DME,3125.664
PC,SAW,DME,1731.822
3R,BHK,DME,2615.655
HY,BHK,DME,2615.655
UN,BHK,DME,2615.655
3R,FEG,DME,2982.362
HY,FEG,DME,2982.362
3R,KSQ,DME,2775.066
HY,KSQ,DME,2775.066
3R,NMA,DME,2921.848
HY,NMA,DME,2921.848
3R,NVI,DME,2624.202
HY,NVI,DME,2624.202
U6,NVI,DME,2624.202
3R,SKD,DME,2760.331
HY,SKD,DME,2760.331
S7,SKD,DME,2760.331
3R,TIV,DME,2001.08
S7,TIV,DME,2001.08
U6,TIV,DME,2001.08
YC,TIV,DME,2001.08
YM,TIV,DME,2001.08
OZ,ICN,DME,6581.292
UN,SYX,DME,7179.203
MS,CAI,DME,2858.503
LY,TLV,DME,2612.375
UN,TLV,DME,2612.375
HY,NCU,DME,2123.46
U6,NCU,DME,2123.46
S7,NYM,DME,2171.602
YC,NYM,DME,2171.602
S7,TJM,DME,1691.489
YC,TJM,DME,1691.489
S7,UFA,DME,1147.144
U6,UFA,DME,1147.144
UN,UFA,DME,1147.144
YC,UFA,DME,1147.144
EK,DXB,DME,3641.987
WY,MCT,DME,3913.567
UN,PUJ,DME,9296.605
S7,AYT,DME,2127.095
UN,HRG,DME,3156.511
IB,AGP,DME,3793.544
VY,AGP,DME,3793.544
A3,ATH,DME,2206.304
S7,ATH,DME,2206.304
ET,ATH,DME,2206.304
A3,CFU,DME,2203.385
S7,CTA,DME,2629.353
BV,FCO,DME,2395.088
UN,FCO,DME,2395.088
S7,FCO,DME,2395.088
ST,FKB,DME,2146.84
AB,FRA,DME,2046.744
LH,FRA,DME,2046.744
S7,FRA,DME,2046.744
AY,HEL,DME,937.615
S7,HEL,DME,937.615
A3,HER,DME,2434.028
S7,HER,DME,2434.028
UN,HER,DME,2434.028
A3,KGS,DME,2225.481
ST,LEJ,DME,1746.884
BA,LHR,DME,2545.049
S7,LIS,DME,3913.319
TP,LIS,DME,3913.319
IB,MAD,DME,3437.405
S7,MAD,DME,3437.405
U2,MAN,DME,2575.611
UN,MXP,DME,2307.98
SU,NCE,DME,2540.932
S7,NCE,DME,2540.932
S7,PSA,DME,2350.665
S7,PUY,DME,2053.942
A3,RHO,DME,2240.383
S7,RHO,DME,2240.383
UN,RHO,DME,2240.383
A3,SKG,DME,1985.182
EL,SKG,DME,1985.182
S7,SKG,DME,1985.182
S7,TRN,DME,2403.516
TU,TUN,DME,2931.184
HG,VIE,DME,1668.158
OS,VIE,DME,1668.158
S7,VIE,DME,1668.158
UA,VIE,DME,1668.158
UN,VIE,DME,1668.158
S7,VRN,DME,2194.497
LO,WAW,DME,1166.302
VN,HAN,DME,6693.146
JL,NRT,DME,7513.169
S7,NRT,DME,7513.169
S7,MMK,DME,1509.725
KO,SCW,DME,1019.121
UN,GOI,DME,5401.546
S7,TBS,DME,1611.494
S7,KJA,DME,3323.347
Y7,KJA,DME,3323.347
6R,KRR,DME,1156.997
S7,KRR,DME,1156.997
U6,KRR,DME,1156.997
UN,KRR,DME,1156.997
6R,PYJ,DME,3920.642
S7,EVN,DME,1763.049
6W,RTW,DME,686.828
BT,RIX,DME,877.41
UN,RIX,DME,877.41
UN,ALA,DME,3080.909
KC,ALA,DME,3080.909
7J,DYU,DME,2961.54
SZ,DYU,DME,2961.54
GY,FRU,DME,2942.819
KR,FRU,DME,2942.819
QH,FRU,DME,2942.819
U6,FRU,DME,2942.819
YK,FRU,DME,2942.819
ZM,FRU,DME,2942.819
7J,LBD,DME,2873.226
S7,LBD,DME,2873.226
SZ,LBD,DME,2873.226
S7,SGC,DME,2141.35
G9,SHJ,DME,3638.85
7R,AKX,DME,1412.056
DV,AKX,DME,1412.056
7R,CSY,DME,595.195
7R,ESL,DME,1099.952
7R,GRV,DME,1454.368
7R,IJK,DME,974.63
I8,IJK,DME,974.63
I8,KRO,DME,1723.776
S7,KUF,DME,818.934
U6,KUF,DME,818.934
UN,KUF,DME,818.934
7R,MCX,DME,1566.145
7R,PES,DME,751.831
7R,PEZ,DME,527.706
S7,PEZ,DME,527.706
S7,ROV,DME,891.042
U6,ROV,DME,891.042
UN,ROV,DME,891.042
7R,SKX,DME,489.654
7R,ULV,DME,672.264
7R,VKT,DME,1903.137
S7,VOG,DME,857.304
7R,VOZ,DME,409.102
YQ,VOZ,DME,409.102
S7,VOZ,DME,409.102
UN,DLM,DME,2190.192
PS,ODS,DME,1118.589
S7,ODS,DME,1118.589
RJ,AMM,DME,2638.05
S7,AMM,DME,2638.05
PS,KBP,DME,733.065
S7,KBP,DME,733.065
9U,KIV,DME,1129.799
S7,KIV,DME,1129.799
EY,AUH,DME,3706.728
S7,AUH,DME,3706.728
GF,BAH,DME,3400.07
UL,CMB,DME,6511.345
QR,DOH,DME,3531.935
UN,IEV,DME,747.441
A9,BUS,DME,1557.698
S7,BUS,DME,1557.698
SQ,IAH,DME,9532.441
UN,IAH,DME,9532.441
IB,ALC,DME,3424.929
S7,ALC,DME,3424.929
UN,ALC,DME,3424.929
VY,ALC,DME,3424.929
S7,INN,DME,2038.716
KM,MLA,DME,2808.384
BJ,NBE,DME,2989.913
UN,NBE,DME,2989.913
S7,VLC,DME,3324.245
UN,VRA,DME,9586.089
ET,ADD,DME,5163.48
UN,VNO,DME,807.958
S7,GOA,DME,2388.199
B2,MSQ,DME,657.048
S7,MSQ,DME,657.048
UN,MSQ,DME,657.048
HY,TAS,DME,2765.622
S7,TAS,DME,2765.622
YM,TGD,DME,1979.108
S7,ASB,DME,2467.807
T5,ASB,DME,2467.807
UN,TSE,DME,2263.623
KC,TSE,DME,2263.623
S7,PFO,DME,2338.051
UN,PFO,DME,2338.051
VN,CXR,DME,7735.869
UN,KHV,DME,6149.923
UN,VVO,DME,6410.263
KR,OSS,DME,3025.192
QH,OSS,DME,3025.192
S7,OSS,DME,3025.192
U6,OSS,DME,3025.192
YK,OSS,DME,3025.192
D2,CEE,DME,429.797
D2,KVK,DME,1359.113
DV,CIT,DME,2691.18
EG,DMB,DME,2763.921
S7,DMB,DME,2763.921
UN,KGF,DME,2450.086
UN,KOV,DME,2047.62
DV,SCO,DME,1591.449
S7,UKK,DME,3007.211
S7,URA,DME,1020.414
S7,BOJ,DME,1612.508
R2,REN,DME,1221.753
EG,TJU,DME,3064.055
S7,TJU,DME,3064.055
U6,TJU,DME,3064.055
UN,DOK,DME,815.717
S7,VAR,DME,1534.989
HY,AZN,DME,2985.997
HY,TMJ,DME,2985.318
HY,UGC,DME,2254.53
S7,UGC,DME,2254.53
UN,UUS,DME,6658.525
S7,ABA,DME,3366.281
UN,BQS,DME,5602.294
S7,BQS,DME,5602.294
UN,GDX,DME,5892.382
IOS,OMS,DME,2223.629
S7,OMS,DME,2223.629
UN,OMS,DME,2223.629
YC,SLY,DME,1954.781
S7,UUD,DME,4410.91
U6,UUD,DME,4410.91
U6,KVD,DME,1743.95
S7,PWQ,DME,2561.913
S7,GOJ,DME,378.234
U6,GOJ,DME,378.234
UN,SSH,DME,3063.234
S7,PEE,DME,1137.734
UN,PEE,DME,1137.734
UN,DNK,DME,807.231
Z6,DNK,DME,807.231
R2,OSW,DME,1452.241
UN,DYR,DME,6226.021
U6,RMI,DME,2196.218
UN,RMI,DME,2196.218
S7,AAQ,DME,1157.845
S7,BAX,DME,2910.1
YC,BAX,DME,2910.1
S7,KEJ,DME,2986.335
UN,KEJ,DME,2986.335
S7,NOZ,DME,3093.024
S7,NSK,DME,2864.806
Y7,NSK,DME,2864.806
S7,OGZ,DME,1439.692
UN,PKC,DME,6774.729
S7,RGK,DME,3115.529
S7,SIP,DME,1184.577
U6,SIP,DME,1184.577
UN,SIP,DME,1184.577
S7,STW,DME,1183.105
UN,STW,DME,1183.105
S7,TOF,DME,2892.677
UN,TOF,DME,2892.677
UN,HMA,DME,1908.399
U6,GBB,DME,1773.342
U6,LLK,DME,2023.065
U6,LWN,DME,1687.343
TRV,LWN,DME,1687.343
UN,PED,DME,1600.691
YC,NOJ,DME,2250.573
Z6,UKS,DME,1230.914
S7,LPK,DME,319.159
S7,BER,DME,1626.879
S7,GSV,DME,700.107
SU,AER,IST,950.986
TK,AER,IST,950.986
J2,GYD,IST,1788.3
TK,GYD,IST,1788.3
TK,KZN,IST,2181.877
SU,LED,IST,2062.521
TK,LED,IST,2062.521
KK,NBC,IST,2322.564
TK,OVB,IST,4159.133
TK,SVX,IST,2859.42
TK,ABJ,IST,5152.421
TK,ACC,IST,4894.566
TK,BKO,IST,4781.358
TK,DKR,IST,5325.472
TK,NIM,IST,4019.906
TK,OUA,IST,4356.058
TK,BOD,IST,2413.073
TK,GVA,IST,1892.938
LX,ZRH,IST,1740.569
OZ,ZRH,IST,1740.569
TK,ZRH,IST,1740.569
US,ZRH,IST,1740.569
SK,ARN,IST,2176.002
TK,ARN,IST,2176.002
SK,OSL,IST,2420.977
TK,OSL,IST,2420.977
TK,MNL,IST,9135.358
TK,GRU,IST,10559.407
TK,ORD,IST,8785.945
US,ORD,IST,8785.945
TK,BCN,IST,2219.83
TK,BJL,IST,5367.434
TK,DLA,IST,4557.965
TK,LGW,IST,2461.107
TK,LOS,IST,4606.248
TK,YUL,IST,7686.759
TK,JIB,IST,3591.953
OZ,NBO,IST,4807.745
TK,NBO,IST,4807.745
TG,BKK,IST,7512.181
TK,BKK,IST,7512.181
TK,HKG,IST,8005.873
TK,HKT,IST,7709.906
NH,KIX,IST,8744.365
TK,KIX,IST,8744.365
MH,KUL,IST,8387.16
TK,KUL,IST,8387.16
TK,SGN,IST,8209.035
GA,SIN,IST,8679.549
SQ,SIN,IST,8679.549
TK,SIN,IST,8679.549
TK,TPE,IST,8396.828
TK,DUS,IST,2011.186
TK,FDH,IST,1678.178
TK,GRZ,IST,1235.573
TK,HAM,IST,1957.79
LH,MUC,IST,1547.567
OZ,MUC,IST,1547.567
TK,MUC,IST,1547.567
US,MUC,IST,1547.567
TK,NAP,IST,1211.464
TK,SZG,IST,1439.416
TK,TXL,IST,1711.643
TK,ATL,IST,9246.843
KL,AMS,IST,2183.758
TK,AMS,IST,2183.758
TK,BLQ,IST,1464.663
TK,BRU,IST,2141.482
TK,CGN,IST,1967.634
AT,CMN,IST,3305.374
TK,CMN,IST,3305.374
TK,LYS,IST,1964.313
TK,TLS,IST,2251.885
HY,SKD,IST,3211.775
TK,SKD,IST,3211.775
CA,CAN,IST,7882.105
TK,CAN,IST,7882.105
3U,CTU,IST,6664.882
KE,ICN,IST,7922.957
OZ,ICN,IST,7922.957
TK,ICN,IST,7922.957
CA,PEK,IST,7058.857
TK,PEK,IST,7058.857
CZ,PEK,IST,7058.857
CA,PVG,IST,8020.116
